1.7559973849904746 , 0.0 , 0.0
1.7542563862196563 , 0.0 , 0.04434541241273024
1.7490416988204174 , 0.0 , 0.08851003182012876
1.7403996450325556 , 0.0 , 0.13225833217121635
1.72846406947579 , 0.0 , 0.17527397192810762
1.7134983053867008 , 0.0 , 0.21717770192785796
1.6958936427681526 , 0.0 , 0.2575839858352451
1.6761099526749033 , 0.0 , 0.296172483061939
1.6545768416926365 , 0.0 , 0.33274256136355074
1.6316000210410608 , 0.0 , 0.3672255191684897
1.6073222243252172 , 0.0 , 0.3996476488813764
1.5817662045550072 , 0.0 , 0.4300596479860005
1.5549479384830878 , 0.0 , 0.4584641459680605
1.5270100220035971 , 0.0 , 0.48477559350800564
1.4983082674937482 , 0.0 , 0.5088336200643906
1.4693996520890154 , 0.0 , 0.5304672147854955
1.440922804540964 , 0.0 , 0.5495826521814866
1.4134147271587554 , 0.0 , 0.5662337225456415
1.3871447387624596 , 0.0 , 0.580635547688641
1.3620492449393256 , 0.0 , 0.5931032034562209
1.3378143678325458 , 0.0 , 0.6039264513348633
1.3140912492382713 , 0.0 , 0.6132204318474975
1.2907674101328694 , 0.0 , 0.6208075073730378
1.2681847405639148 , 0.0 , 0.6261805525152795
1.247207059225567 , 0.0 , 0.6285734653055215
1.2290949387031591 , 0.0 , 0.627128678027478
1.2152209636986782 , 0.0 , 0.6211167582495677
1.2067232145984286 , 0.0 , 0.6101424408069056
1.2042208138000445 , 0.0 , 0.5942724047343506
1.2076912444876378 , 0.0 , 0.5740428768545742
1.2165447346056368 , 0.0 , 0.5503420797615207
1.229853510872185 , 0.0 , 0.5242011468436081
1.2466358663103936 , 0.0 , 0.4965545384608577
1.2660806232698334 , 0.0 , 0.46803848179654567
1.2876314074503536 , 0.0 , 0.43888178785270254
1.3109159164221116 , 0.0 , 0.40891312152917236
1.3355734002111936 , 0.0 , 0.3776729985828634
1.3610742023166205 , 0.0 , 0.3445892277759112
1.3866219360413812 , 0.0 , 0.30916015601756713
1.4111853553535976 , 0.0 , 0.27109424813339866
1.433644795290062 , 0.0 , 0.23037426693319923
1.4529863683877458 , 0.0 , 0.1872417813977422
1.4684591260832551 , 0.0 , 0.14212319165305123
1.479632900577859 , 0.0 , 0.0955336596703766
1.4863451983640816 , 0.0 , 0.04799612257333406
1.4885791440236493 , 0.0 , -1.7386445491628775e-15
1.4863451983640812 , 0.0 , -0.047996122573337574
1.4796329005778583 , 0.0 , -0.09553365967038016
1.468459126083254 , 0.0 , -0.14212319165305462
1.452986368387745 , 0.0 , -0.18724178139774525
1.4336447952900613 , 0.0 , -0.23037426693320223
1.4111853553535953 , 0.0 , -0.2710942481334016
1.3866219360413796 , 0.0 , -0.30916015601756974
1.36107420231662 , 0.0 , -0.3445892277759134
1.3355734002111914 , 0.0 , -0.37767299858286607
1.3109159164221094 , 0.0 , -0.4089131215291746
1.2876314074503519 , 0.0 , -0.4388817878527045
1.2660806232698318 , 0.0 , -0.46803848179654783
1.2466358663103922 , 0.0 , -0.4965545384608602
1.2298535108721838 , 0.0 , -0.5242011468436102
1.2165447346056362 , 0.0 , -0.5503420797615226
1.2076912444876369 , 0.0 , -0.5740428768545758
1.2042208138000448 , 0.0 , -0.594272404734352
1.20672321459843 , 0.0 , -0.6101424408069064
1.2152209636986795 , 0.0 , -0.6211167582495688
1.2290949387031604 , 0.0 , -0.6271286780274784
1.2472070592255684 , 0.0 , -0.6285734653055215
1.2681847405639164 , 0.0 , -0.6261805525152798
1.290767410132871 , 0.0 , -0.6208075073730369
1.3140912492382728 , 0.0 , -0.6132204318474965
1.3378143678325474 , 0.0 , -0.6039264513348619
1.3620492449393273 , 0.0 , -0.5931032034562205
1.3871447387624611 , 0.0 , -0.58063554768864
1.413414727158757 , 0.0 , -0.5662337225456406
1.4409228045409657 , 0.0 , -0.5495826521814856
1.4693996520890178 , 0.0 , -0.530467214785494
1.4983082674937511 , 0.0 , -0.5088336200643889
1.5270100220035994 , 0.0 , -0.4847755935080037
1.5549479384830902 , 0.0 , -0.45846414596805846
1.581766204555009 , 0.0 , -0.430059647985998
1.607322224325219 , 0.0 , -0.3996476488813736
1.631600021041063 , 0.0 , -0.3672255191684867
1.6545768416926392 , 0.0 , -0.3327425613635477
1.676109952674906 , 0.0 , -0.2961724830619355
1.6958936427681546 , 0.0 , -0.2575839858352414
1.7134983053867017 , 0.0 , -0.21717770192785432
1.7284640694757911 , 0.0 , -0.17527397192810348
1.7403996450325565 , 0.0 , -0.1322583321712123
1.7490416988204176 , 0.0 , -0.08851003182012451
1.754256386219657 , 0.0 , -0.044345412412725965
1.7559973849904746 , 0.0 , 4.360556215684198e-15
